ID3v2.3,MP3,Premiere Latroit Need You Tonight (Kevin Saunderson X Tommy Onyx Mix),,,,,,<int Value>,,,<map[string]interface {} Value>,60c8ca84c92124668aed2671127751a2720a4f37,

ID3v2.3,MP3,LOCO DICE - Party Angels (feat. JAW),,,,,,<int Value>,,,<map[string]interface {} Value>,d03ad5b58e5ca8b64e0ff7c2e591d287060a0359,
ID3v2.3,MP3,LOCO DICE - Sending This One Out (feat. Just Blaze),,,,,,<int Value>,,,<map[string]interface {} Value>,a7d1a240cfce4afd55e5cd8a66c2ff4963b8f381,
ID3v2.3,MP3,Loco Dice - Carthago (Cocoon),,,,,,<int Value>,,,<map[string]interface {} Value>,0925b953571252557cf00e5eab95693859572d86,
ID3v2.3,MP3,Loco Dice - Seeing Through Shadows (Minus),,,,,,<int Value>,,,<map[string]interface {} Value>,0899c4d56e65099753a8d36f8daf6d8ef04436dc,

ID3v2.3,MP3,Gizmo,,,,,,<int Value>,,,<map[string]interface {} Value>,33797a210e65c839bb3d6b1cc7e3169b48f2e50b,
ID3v2.3,MP3,M.A.N.D.Y. & Julian Ganzer - Japan,,,,,,<int Value>,,,<map[string]interface {} Value>,7bbc5e44b1cd825d0fca24884e1f848e6610cb77,
ID3v2.3,MP3,M.A.N.D.Y. - Miss Jonson,,,,,,<int Value>,,,<map[string]interface {} Value>,e77c85e818c2b72314d481ff6dab7499ba101b89,
ID3v2.3,MP3,M.A.N.D.Y. - Obsessed,,,,,,<int Value>,,,<map[string]interface {} Value>,b780f86d184944710f8d9476fa858ec57ee36bef,
ID3v2.3,MP3,M.A.N.D.Y. vs LOPAZZ feat Nick Maurer - Feel It In Your Brain (Original),,,,,,<int Value>,,,<map[string]interface {} Value>,60343a6d50473b19420ab150ec297dfbbe0bc2b4,
ID3v2.3,MP3,Marc Houle - Business (M.A.N.D.Y. Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,24d899b3d29788ecc9db7bca5841eaf3a6c6124e,
ID3v2.4,MP3,Montagsmaschine,,,,,,<int Value>,,,<map[string]interface {} Value>,2994c440e6f9e3f576ad1072019b1b3d3f9ec547,
ID3v2.3,MP3,Premiere GoldFFinch - Diligence [Get Physical],,,,,,<int Value>,,,<map[string]interface {} Value>,c339987af4c46d3ea44d0b4d21a7dc52052ad52b,
ID3v2.3,MP3,Roland Leesker - My Warehouse (M.A.N.D.Y. Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,fbc651839ed70e7b2240b10d6b3bb16ea11bc12b,
ID3v2.3,MP3,Westbam - She Wants feat. Bernhard Sumner (Mandy Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,ad186c620b5b052bd10545d5bbc5cb094179f308,

ID3v2.3,MP3,Being Yourself,Y-3 10th Anniversay Compilation,Mano Le Tough,,,Other,<int Value>,,adidas is pleased to celebrate the 10th anniversary of Y-3 with a compilation of 14 tracks bringing together dance music icons as well as fresh faces from the world of underground house and disco.,<map[string]interface {} Value>,695e31e3fda715497c718f4d6fee9c0ca84b2531,

ID3v2.3,MP3,Empty Early Years And The Seed,,,,,,<int Value>,,,<map[string]interface {} Value>,21660c2cd32ab9484430dfd4ddf7788e5a7a08a8,

ID3v2.3,MP3,Half Closed Eyes,,,,,,<int Value>,,,<map[string]interface {} Value>,363f4a3155b39f8a27a7628149ea4a056be173a7,
ID3v2.3,MP3,I See Myself In You4,,,,,,<int Value>,,,<map[string]interface {} Value>,b4cc03916c31254ed18e0148e38e099e6850e1fe,
ID3v2.3,MP3,Tensnake - 58 BPM,,,,,,<int Value>,,,<map[string]interface {} Value>,59f5013d126e2e2be7e165bd2170ab0747e0fb50,
ID3v2.3,MP3,Übersprung,,,,,,<int Value>,,,<map[string]interface {} Value>,574f8c03adc889c62d8050688de05e3adc61a144,

ID3v2.3,MP3,Digitaria - Again And Again,,,,,,<int Value>,,,<map[string]interface {} Value>,ac84ac0c3004486983d060e8328cf5ac607b352d,
ID3v2.3,MP3,Digitaria - Starburst Poem,,,,,,<int Value>,,,<map[string]interface {} Value>,40e9a52bb5b1a1718f23771afd7cae4b41fb74ec,
ID3v2.3,MP3,Marc Houle - Cola Party  Items & Things  2014,,,,,,<int Value>,,,<map[string]interface {} Value>,90b28ea0b1939919caca15365cec79440da6a33a,
